status,time,card_type,city,amount,id
Success,2025-09-16 10:05:00,Mastercard,Tehran,452545.0,2
Fail,2025-09-12 13:13:00,Discover,Ahvaz,1782689.0,63
Success,2025-09-27 15:45:00,Visa,Qom,250000.0,97
Success,2025-09-19 09:09:00,Mastercard,Tehran,1782689.0,51
Fail,2025-09-22 07:07:00,Mastercard,Qom,1502601.0,31
Fail,2025-09-23 04:40:00,Mastercard,Mashhad,200000.0,7
Success,2025-09-22 04:15:00,American Express,Isfahan,452545.0,30
Fail,2025-09-14 20:20:00,Mastercard,Tehran,452545.0,58
Fail,2025-09-30 07:32:00,Visa,Tehran,1768588.0,3
Fail,2025-09-06 14:00:00,Visa,Mashhad,452545.0,51
Success,2025-09-06 05:23:00,Mastercard,Qom,452545.0,56
Fail,2025-09-13 06:30:00,Visa,Qom,1.0,73
Fail,2025-09-19 16:16:00,Visa,Shiraz,333333.0,10
Fail,2025-09-22 02:54:00,Visa,Mashhad,452545.0,61
Success,2025-09-08 02:30:00,Visa,Tabriz,1883871.0,50
Fail,2025-09-27 19:51:00,Mastercard,Tehran,452545.0,47
Fail,2025-09-27 07:07:00,Discover,Shiraz,452545.0,91
Fail,2025-09-02 21:23:00,American Express,Tehran,452545.0,1
Fail,2025-09-21 11:11:00,Discover,Tabriz,0.0,95
Fail,2025-09-30 21:23:00,Mastercard,Shiraz,1502601.0,57
Success,2025-09-01 08:59:00,Discover,Karaj,650000.0,38
Fail,2025-09-28 19:51:00,Nan,Isfahan,1578078.0,62
Success,2025-09-15 21:21:00,Discover,Karaj,914465.0,79
Fail,2025-09-01 14:30:00,American Express,Tehran,443463.0,90
Success,2025-09-05 17:17:00,Discover,Qom,123456.0,70
Success,2025-09-28 21:23:00,American Express,Shiraz,1305967.0,82
Success,2025-09-29 21:21:00,American Express,Mashhad,0.0,65
Fail,2025-09-16 09:45:00,Nan,Shiraz,120000.0,62
Fail,2025-09-19 16:40:00,Visa,Tehran,200000.0,56
Success,2025-09-04 02:20:00,Visa,Karaj,99999.0,67
Fail,2025-09-03 04:15:00,Mastercard,Isfahan,100000.0,17
Success,2025-09-17 21:10:00,Discover,Mashhad,452545.0,8
Fail,2025-09-17 04:40:00,Visa,Tabriz,900000.0,60
Fail,2025-09-12 09:45:00,Mastercard,Mashhad,177050.0,40
Success,2025-09-28 12:12:00,American Express,Shiraz,452545.0,81
Fail,2025-09-30 05:56:00,Visa,Karaj,976246.0,90
Fail,2025-09-29 16:40:00,Discover,Mashhad,343679.0,62
Fail,2025-09-14 04:40:00,Visa,Tabriz,333333.0,41
Success,2025-09-21 00:00:00,Mastercard,Mashhad,1387769.0,12
Fail,2025-09-06 20:33:00,Visa,Karaj,471227.0,94
Success,2025-09-03 17:17:00,Discover,Isfahan,452545.0,90
Success,2025-09-28 04:15:00,American Express,Isfahan,0.0,54
Fail,2025-09-09 13:13:00,Visa,Qom,333333.0,90
Success,2025-09-05 20:33:00,Visa,Tabriz,450000.0,94
Success,2025-09-24 19:40:00,Mastercard,Tabriz,452545.0,11
Fail,2025-09-29 21:23:00,Mastercard,Tehran,452545.0,60
Success,2025-09-17 08:08:00,Nan,Isfahan,452545.0,68
Success,2025-09-14 10:48:00,Discover,Tehran,1387769.0,78
Success,2025-09-21 12:44:00,Discover,Qom,900000.0,46
Success,2025-09-03 07:08:00,American Express,Tehran,452545.0,38
Fail,2025-09-28 04:15:00,American Express,Isfahan,5000.0,61
Fail,2025-09-01 14:55:00,Discover,Tabriz,1782689.0,17
Fail,2025-09-20 10:48:00,Discover,Shiraz,583952.0,66
Success,2025-09-29 12:12:00,Mastercard,Tehran,1883871.0,72
Fail,2025-09-21 09:45:00,Discover,Shiraz,914282.0,36
Success,2025-09-23 12:44:00,Mastercard,Qom,1.0,74
Fail,2025-09-01 09:00:00,American Express,Shiraz,1472823.0,7
Fail,2025-09-03 12:34:00,Mastercard,Tehran,0.0,16
Fail,2025-09-18 12:12:00,Mastercard,Tehran,123456.0,14
Success,2025-09-25 11:11:00,Discover,Tehran,1463119.0,80
Fail,2025-09-10 19:51:00,Discover,Tehran,177050.0,25
Success,2025-09-22 12:34:00,Visa,Tabriz,0.0,4
Fail,2025-09-26 19:29:00,Discover,Mashhad,1578078.0,29
Fail,2025-09-03 17:07:00,Discover,Tehran,471227.0,56
Success,2025-09-08 14:00:00,American Express,Tehran,545116.0,6
Fail,2025-09-14 14:02:00,Visa,Tehran,850000.0,1
Fail,2025-09-24 19:40:00,Mastercard,Tehran,1782689.0,39
Fail,2025-09-18 19:51:00,Master Card,Tehran,123456.0,1
Fail,2025-09-15 05:56:00,Visa,Tehran,100.5,63
Success,2025-09-22 02:54:00,Visa,Ahvaz,419089.0,57
Fail,2025-09-23 20:20:00,Mastercard,Tehran,100000.0,67
Fail,2025-09-02 04:40:00,American Express,Mashhad,5000.0,65
Success,2025-09-27 13:13:00,American Express,Ahvaz,100.5,65
Fail,2025-09-10 11:11:00,Visa,Tehran,2020587.5,21
Fail,2025-09-02 19:40:00,Mastercard,Tehran,1463119.0,30
Success,2025-09-26 08:08:00,American Express,Tehran,419089.0,97
Fail,2025-09-17 02:37:00,Mastercard,Tehran,177050.0,33
Success,2025-09-08 14:11:00,Mastercard,Tehran,452545.0,48
Fail,2025-09-01 17:07:00,Mastercard,Tehran,0.0,22
Fail,2025-09-09 07:07:00,Mastercard,Tehran,0.0,95
Fail,2025-09-11 02:20:00,Mastercard,Tehran,1782689.0,54
Success,2025-09-22 19:19:00,Mastercard,Tehran,471227.0,4
Success,2025-09-16 05:23:00,Mastercard,Ahvaz,0.0,88
Fail,2025-09-07 23:59:00,Visa,Tehran,0.0,55
Fail,2025-09-29 05:56:00,Visa,Tehran,333333.0,44
Success,2025-09-10 21:23:00,Visa,Mashhad,471227.0,90
Fail,2025-09-23 06:06:00,Nan,Unknown,1782689.0,12
Success,2025-09-26 02:24:00,Discover,Tehran,452545.0,81
Success,2025-09-03 21:23:00,Mastercard,Tabriz,452545.0,79
Fail,2025-09-18 02:37:00,Visa,Isfahan,1158713.0,74
Fail,2025-09-25 18:45:00,Mastercard,Isfahan,452545.0,100
Success,2025-09-24 20:33:00,Mastercard,Karaj,1463119.0,52
Success,2025-09-13 13:13:00,American Express,Isfahan,99999.0,94
Success,2025-09-28 02:30:00,Mastercard,Tehran,900000.0,76
Fail,2025-09-26 12:34:00,Mastercard,Karaj,452545.0,65
Success,2025-09-07 20:33:00,American Express,Mashhad,120000.0,65
Success,2025-09-25 12:34:00,Discover,Tehran,774681.0,10
Success,2025-09-04 10:48:00,American Express,Ahvaz,2020587.5,18
Fail,2025-09-13 06:06:00,Visa,Qom,99999.0,47
Success,2025-09-20 04:40:00,Mastercard,Mashhad,452545.0,66
Fail,2025-09-01 19:51:00,Visa,Shiraz,471227.0,49
Success,2025-09-08 00:00:00,American Express,Mashhad,200000.0,72
Success,2025-09-14 03:27:00,Mastercard,Shiraz,452545.0,22
Success,2025-09-16 13:13:00,Discover,Tehran,650000.0,87
Fail,2025-09-14 12:34:00,Mastercard,Shiraz,774681.0,26
Success,2025-09-12 23:17:00,American Express,Shiraz,200000.0,91
Fail,2025-09-19 22:27:00,Visa,Shiraz,914282.0,9
Success,2025-09-23 16:40:00,Visa,Mashhad,2020587.5,21
Success,2025-09-15 07:08:00,Mastercard,Tehran,900000.0,96
Fail,2025-09-28 14:55:00,Mastercard,Isfahan,250000.0,63
Success,2025-09-02 18:00:00,Discover,Karaj,452545.0,6
Success,2025-09-02 10:05:00,Visa,Isfahan,120000.0,14
Success,2025-09-23 19:19:00,Discover,Isfahan,900000.0,33
Success,2025-09-22 18:12:00,Visa,Ahvaz,555555.0,71
Success,2025-09-19 19:51:00,Discover,Tehran,471227.0,24
Success,2025-09-25 09:09:00,Mastercard,Karaj,63489.0,73
Fail,2025-09-26 06:06:00,Discover,Mashhad,1000.0,75
Fail,2025-09-30 23:59:00,Discover,Isfahan,412308.0,88
Success,2025-09-29 06:06:00,Visa,Isfahan,0.0,51
Success,2025-09-22 13:13:00,American Express,Tehran,452545.0,2
Success,2025-09-26 01:01:00,Mastercard,Isfahan,0.0,15
Fail,2025-09-26 11:11:00,American Express,Isfahan,177050.0,35
Success,2025-09-22 21:23:00,American Express,Isfahan,1387769.0,36
Fail,2025-09-17 20:33:00,Visa,Shiraz,1387769.0,93
Fail,2025-09-20 00:00:00,Mastercard,Mashhad,976246.0,39
Fail,2025-09-10 09:00:00,Visa,Ahvaz,452545.0,4
Success,2025-09-06 14:02:00,Mastercard,Shiraz,914282.0,64
Success,2025-09-15 01:01:00,Discover,Tehran,1502601.0,74
Fail,2025-09-22 17:17:00,Nan,Tabriz,452545.0,6
Success,2025-09-11 19:29:00,Visa,Tehran,1305967.0,57
Success,2025-09-28 13:10:00,Visa,Tehran,914465.0,30
Success,2025-09-05 18:45:00,Mastercard,Tehran,419089.0,100
Success,2025-09-01 23:17:00,American Express,Tehran,1578078.0,74
Success,2025-09-08 02:30:00,Visa,Qom,452545.0,97
Fail,2025-09-21 22:27:00,Mastercard,Tehran,976246.0,67
Success,2025-09-28 12:44:00,American Express,Karaj,1.0,91
Success,2025-09-12 09:00:00,Mastercard,Mashhad,177050.0,15
Fail,2025-09-12 04:15:00,Mastercard,Tabriz,1387769.0,17
Fail,2025-09-05 12:44:00,Mastercard,Tabriz,0.0,92
Success,2025-09-07 03:27:00,Visa,Karaj,200000.0,18
Success,2025-09-04 21:21:00,Visa,Ahvaz,452545.0,19
Fail,2025-09-06 08:08:00,Discover,Mashhad,0.0,76
Success,2025-09-13 05:23:00,Mastercard,Tehran,100.5,89
Success,2025-09-20 21:23:00,American Express,Tehran,123456.0,69
Success,2025-09-30 05:23:00,Mastercard,Karaj,452545.0,24
Success,2025-09-15 19:51:00,American Express,Tehran,100.5,92
Fail,2025-09-03 11:11:00,American Express,Tehran,976246.0,48
Success,2025-09-23 08:08:00,Discover,Qom,200000.0,30
Success,2025-09-08 08:08:00,Visa,Tabriz,0.0,15
Success,2025-09-20 04:04:00,Mastercard,Tabriz,452545.0,47
Fail,2025-09-16 14:30:00,American Express,Tehran,1883871.0,44
Fail,2025-09-13 02:37:00,Mastercard,Tehran,343679.0,99
Fail,2025-09-18 07:08:00,Mastercard,Karaj,1387769.0,27
Success,2025-09-28 05:56:00,Mastercard,Tehran,0.0,84
Fail,2025-09-10 19:51:00,American Express,Tehran,452545.0,64
Fail,2025-09-30 10:05:00,Visa,Karaj,452545.0,41
Success,2025-09-19 07:07:00,Mastercard,Tabriz,471227.0,97
Fail,2025-09-17 04:40:00,Discover,Tehran,1578078.0,68
Fail,2025-09-24 20:20:00,Visa,Qom,443463.0,5
Fail,2025-09-19 14:00:00,Visa,Tehran,1472823.0,53
Success,2025-09-28 18:12:00,Mastercard,Mashhad,914465.0,8
Fail,2025-09-26 07:08:00,Mastercard,Mashhad,555555.0,22
Success,2025-09-23 01:01:00,Mastercard,Tabriz,850000.0,7
Fail,2025-09-26 14:55:00,Nan,Isfahan,300000.0,22
Success,2025-09-05 14:11:00,Discover,Qom,471227.0,46
Fail,2025-09-26 08:59:00,American Express,Tehran,471227.0,30
Fail,2025-09-21 18:00:00,American Express,Qom,100.5,16
Fail,2025-09-30 12:12:00,Visa,Tehran,343679.0,79
Success,2025-09-23 17:07:00,Discover,Tehran,1502601.0,5
Success,2025-09-09 10:05:00,Master Card,Tehran,1000.0,67
Success,2025-09-12 23:59:00,Visa,Isfahan,1158713.0,23
Fail,2025-09-21 14:02:00,Mastercard,Tabriz,1782689.0,61
Success,2025-09-01 17:17:00,American Express,Ahvaz,1.0,74
Success,2025-09-26 01:51:00,Visa,Tehran,177050.0,5
Fail,2025-09-26 06:30:00,Visa,Ahvaz,419089.0,23
Fail,2025-09-01 07:08:00,Visa,Tehran,0.0,79
Success,2025-09-15 00:00:00,Visa,Isfahan,63489.0,82
Success,2025-09-02 02:37:00,American Express,Ahvaz,471227.0,25
Fail,2025-09-30 17:17:00,American Express,Tehran,585954.0,8
Fail,2025-09-22 10:05:00,Mastercard,Unknown,2020587.5,96
Fail,2025-09-16 23:17:00,Mastercard,Mashhad,452545.0,21
Fail,2025-09-25 11:11:00,Visa,Karaj,1463119.0,2
Fail,2025-09-08 21:10:00,Visa,Tehran,585954.0,22
Fail,2025-09-13 18:12:00,Visa,Tabriz,100.5,72
Success,2025-09-21 07:08:00,Visa,Isfahan,177050.0,88
Success,2025-09-01 17:07:00,Visa,Tehran,452545.0,97
Fail,2025-09-16 22:27:00,Visa,Tehran,583952.0,72
Fail,2025-09-29 12:12:00,Mastercard,Tabriz,50200.0,68
Success,2025-09-07 09:45:00,Visa,Tehran,452545.0,64
Fail,2025-09-05 12:12:00,Discover,Tabriz,205000.0,95
Fail,2025-09-22 02:20:00,American Express,Tabriz,200000.0,19
Fail,2025-09-29 05:56:00,Visa,Karaj,1463119.0,88
Fail,2025-09-23 19:51:00,Visa,Karaj,1305967.0,82
Success,2025-09-03 23:17:00,Visa,Mashhad,976246.0,53
Fail,2025-09-12 03:27:00,Mastercard,Tehran,123456.0,94
Fail,2025-09-26 06:06:00,Mastercard,Tabriz,900000.0,88
Fail,2025-09-16 02:24:00,Discover,Tehran,0.0,98
Fail,2025-09-19 16:40:00,Visa,Ahvaz,1387769.0,52
Fail,2025-09-05 23:59:00,Visa,Isfahan,1578078.0,47
Fail,2025-09-22 23:59:00,Nan,Ahvaz,0.0,82
Fail,2025-09-25 16:16:00,Visa,Tehran,412308.0,54
Fail,2025-09-29 03:27:00,Visa,Tehran,419089.0,44
Fail,2025-09-14 12:34:00,Discover,Tehran,452545.0,98
Fail,2025-09-28 06:30:00,Visa,Tehran,1463119.0,7
Success,2025-09-05 16:16:00,Mastercard,Tehran,452545.0,93
Success,2025-09-15 02:30:00,Mastercard,Isfahan,1463119.0,1
Success,2025-09-17 22:27:00,Mastercard,Tehran,650000.0,63
Success,2025-09-30 08:08:00,American Express,Tehran,452545.0,99
Fail,2025-09-14 04:15:00,Discover,Tehran,555555.0,39
Fail,2025-09-30 23:59:00,Visa,Mashhad,300000.0,19
Success,2025-09-20 02:30:00,Visa,Isfahan,123456.0,31
Success,2025-09-05 17:07:00,Visa,Qom,850000.0,77
Fail,2025-09-12 09:00:00,Visa,Tabriz,1427657.0,24
Fail,2025-09-16 05:56:00,Mastercard,Tabriz,412308.0,69
Fail,2025-09-26 01:01:00,American Express,Tehran,120000.0,88
Fail,2025-09-26 09:45:00,Visa,Mashhad,0.0,83
Fail,2025-09-16 19:29:00,American Express,Shiraz,12345.0,65
Fail,2025-09-21 14:11:00,Mastercard,Tehran,1578078.0,33
Success,2025-09-07 03:27:00,Visa,Karaj,343679.0,59
Fail,2025-09-04 19:19:00,Visa,Karaj,0.0,33
Fail,2025-09-01 14:30:00,Mastercard,Tabriz,200000.0,32
Fail,2025-09-30 19:19:00,Discover,Tehran,452545.0,59
Success,2025-09-30 08:08:00,Discover,Tehran,452545.0,93
Success,2025-09-05 12:12:00,Mastercard,Tehran,452545.0,41
Fail,2025-09-23 03:27:00,Mastercard,Tehran,123456.0,12
Success,2025-09-26 07:08:00,Discover,Qom,583952.0,73
Fail,2025-09-10 10:48:00,Mastercard,Shiraz,5000.0,11
Success,2025-09-22 19:19:00,Mastercard,Tabriz,2020587.5,98
Fail,2025-09-05 12:12:00,Discover,Unknown,914465.0,19
Fail,2025-09-04 03:27:00,Mastercard,Tabriz,850000.0,54
Success,2025-09-02 17:07:00,Mastercard,Tabriz,1782689.0,57
Success,2025-09-20 07:07:00,Visa,Mashhad,63489.0,42
Success,2025-09-10 02:24:00,Mastercard,Tabriz,419089.0,99
Fail,2025-09-26 08:59:00,American Express,Tehran,100.5,71
Fail,2025-09-19 18:00:00,Mastercard,Isfahan,100.5,31
Fail,2025-09-26 05:56:00,American Express,Isfahan,900000.0,52
Success,2025-09-01 05:56:00,American Express,Shiraz,900000.0,2
Success,2025-09-24 07:08:00,Visa,Tehran,0.0,83
Success,2025-09-05 16:16:00,Mastercard,Ahvaz,177050.0,38
Fail,2025-09-13 18:12:00,Mastercard,Ahvaz,63489.0,32
Success,2025-09-04 12:12:00,Visa,Mashhad,850000.0,10
Fail,2025-09-16 14:11:00,American Express,Tehran,0.0,8
Fail,2025-09-24 15:45:00,Mastercard,Qom,555555.0,91
Success,2025-09-16 09:45:00,Visa,Karaj,452545.0,95
Success,2025-09-23 21:10:00,Visa,Tehran,2020587.5,75
Fail,2025-09-02 12:44:00,Visa,Shiraz,1768588.0,20
Fail,2025-09-17 05:23:00,Discover,Isfahan,0.0,20
Success,2025-09-28 02:24:00,Visa,Tehran,1158713.0,9
Success,2025-09-27 02:24:00,American Express,Karaj,100.5,72
Fail,2025-09-20 18:00:00,Visa,Tehran,1768588.0,15
Fail,2025-09-24 14:55:00,Visa,Mashhad,452545.0,99
Fail,2025-09-12 10:48:00,Discover,Isfahan,976246.0,89
Fail,2025-09-18 10:48:00,Mastercard,Mashhad,585954.0,98
Success,2025-09-03 02:37:00,Mastercard,Karaj,200000.0,63
Success,2025-09-28 23:59:00,Visa,Tehran,471227.0,92
Success,2025-09-01 08:08:00,Visa,Tehran,976246.0,21
Success,2025-09-01 13:13:00,American Express,Tehran,1578078.0,5
Fail,2025-09-29 03:27:00,Visa,Qom,976246.0,35
Fail,2025-09-19 20:33:00,Discover,Tehran,583952.0,85
Success,2025-09-11 11:11:00,Visa,Shiraz,1782689.0,68
Success,2025-09-05 17:07:00,Mastercard,Tehran,177050.0,48
Fail,2025-09-12 11:11:00,Visa,Mashhad,1427657.0,80
Fail,2025-09-03 13:13:00,Mastercard,Tehran,583952.0,96
Success,2025-09-01 03:00:00,Visa,Qom,177050.0,91
Fail,2025-09-01 11:11:00,Discover,Tabriz,0.0,62
Fail,2025-09-08 02:37:00,Mastercard,Karaj,0.0,35
Fail,2025-09-10 23:17:00,Discover,Ahvaz,850000.0,70
Fail,2025-09-11 17:07:00,Nan,Unknown,774681.0,98
Success,2025-09-12 04:15:00,American Express,Tabriz,1883871.0,21
Fail,2025-09-29 20:20:00,Visa,Tehran,2020587.5,80
Fail,2025-09-13 16:16:00,Mastercard,Isfahan,452545.0,39
Success,2025-09-12 17:17:00,American Express,Tehran,0.0,34
Fail,2025-09-14 06:06:00,Mastercard,Tehran,0.0,15
Success,2025-09-02 02:37:00,Visa,Qom,1782689.0,6
Success,2025-09-29 19:51:00,American Express,Qom,2020587.5,66
Success,2025-09-19 06:30:00,Discover,Tehran,555555.0,89
Success,2025-09-18 01:01:00,Visa,Isfahan,0.0,56
Fail,2025-09-03 18:00:00,Mastercard,Mashhad,1782689.0,49
Fail,2025-09-23 07:08:00,Mastercard,Tabriz,12345.0,93
Fail,2025-09-17 14:11:00,Visa,Tehran,123456.0,1
Success,2025-09-26 13:13:00,Discover,Tehran,914465.0,65
Success,2025-09-08 06:30:00,Mastercard,Tabriz,100.5,28
Fail,2025-09-29 21:23:00,Mastercard,Tehran,1502601.0,20
Fail,2025-09-26 23:17:00,Discover,Tehran,177050.0,48
Success,2025-09-10 05:23:00,Visa,Tehran,452545.0,72
Success,2025-09-26 10:48:00,Discover,Tabriz,976246.0,65
Fail,2025-09-30 01:01:00,Mastercard,Karaj,555555.0,91
Fail,2025-09-02 18:00:00,Visa,Isfahan,900000.0,51
Fail,2025-09-19 19:29:00,Discover,Shiraz,452545.0,43
Success,2025-09-09 08:08:00,Mastercard,Tehran,900000.0,49
Fail,2025-09-07 07:32:00,Visa,Karaj,976246.0,25
Fail,2025-09-04 06:30:00,Nan,Tehran,0.0,74
Fail,2025-09-26 19:29:00,Mastercard,Karaj,177050.0,76
Fail,2025-09-21 00:00:00,Nan,Mashhad,452545.0,41
Success,2025-09-18 18:00:00,Visa,Isfahan,850000.0,71
Fail,2025-09-13 02:54:00,Visa,Shiraz,0.0,64
Success,2025-09-11 22:27:00,Master Card,Tehran,650000.0,61
Success,2025-09-29 09:45:00,Mastercard,Tehran,0.0,12
Fail,2025-09-24 14:02:00,Visa,Ahvaz,1387769.0,81
Success,2025-09-04 19:19:00,Mastercard,Tabriz,12345.0,69
Success,2025-09-25 13:10:00,Visa,Isfahan,452545.0,14
Fail,2025-09-21 14:30:00,Visa,Tehran,1578078.0,34
Success,2025-09-29 08:08:00,Mastercard,Qom,5000.0,48
Fail,2025-09-25 12:34:00,American Express,Tehran,976246.0,61
Success,2025-09-04 09:00:00,Mastercard,Mashhad,583952.0,81
Fail,2025-09-10 05:56:00,Mastercard,Ahvaz,585954.0,35
Fail,2025-09-05 09:09:00,American Express,Mashhad,177050.0,65
Fail,2025-09-09 14:55:00,Mastercard,Tehran,914282.0,59
Success,2025-09-24 05:56:00,Mastercard,Mashhad,205000.0,36
Success,2025-09-03 04:40:00,Visa,Tehran,1000.0,79
Success,2025-09-17 14:55:00,Discover,Shiraz,0.0,19
Fail,2025-09-03 02:30:00,American Express,Karaj,1502601.0,42
Success,2025-09-16 08:59:00,Visa,Ahvaz,452545.0,69
Fail,2025-09-04 10:48:00,Visa,Tehran,0.0,19
Fail,2025-09-18 14:02:00,Discover,Qom,205000.0,39
Success,2025-09-17 16:16:00,Visa,Isfahan,583952.0,69
Fail,2025-09-07 05:23:00,Mastercard,Tehran,1.0,52
Fail,2025-09-24 13:13:00,Discover,Tabriz,63489.0,12
Success,2025-09-23 11:11:00,Visa,Ahvaz,177050.0,83
Fail,2025-09-30 04:04:00,Mastercard,Tehran,1502601.0,47
Fail,2025-09-05 18:12:00,Visa,Tabriz,452545.0,76
Fail,2025-09-12 10:48:00,Visa,Tabriz,452545.0,36
Fail,2025-09-17 06:30:00,Discover,Tehran,774681.0,63
Fail,2025-09-23 14:30:00,Master Card,Mashhad,0.0,76
Fail,2025-09-13 00:00:00,Discover,Ahvaz,443463.0,82
Success,2025-09-23 18:00:00,Nan,Tehran,12345.0,51
Success,2025-09-25 00:00:00,Discover,Tehran,452545.0,43
Success,2025-09-03 02:37:00,Visa,Karaj,1305967.0,34
Success,2025-09-09 10:05:00,Visa,Qom,471227.0,98
Fail,2025-09-30 12:12:00,Visa,Karaj,583952.0,49
Fail,2025-09-17 03:00:00,Mastercard,Tabriz,63489.0,18
Success,2025-09-17 11:11:00,Visa,Ahvaz,1768588.0,61
Fail,2025-09-30 02:37:00,Master Card,Mashhad,850000.0,57
Success,2025-09-20 02:37:00,Mastercard,Shiraz,12345.0,94
Fail,2025-09-16 02:24:00,Visa,Tehran,452545.0,5
Success,2025-09-25 16:40:00,American Express,Tabriz,5000.0,90
Fail,2025-09-22 16:40:00,Visa,Ahvaz,1578078.0,24
Fail,2025-09-13 21:21:00,Visa,Tabriz,63489.0,94
Success,2025-09-27 21:10:00,Discover,Tehran,585954.0,64
Fail,2025-09-19 19:40:00,American Express,Qom,555555.0,59
Fail,2025-09-17 22:27:00,Mastercard,Qom,177050.0,38
Success,2025-09-04 18:45:00,American Express,Shiraz,1578078.0,33
Success,2025-09-12 13:13:00,Visa,Shiraz,900000.0,10
Success,2025-09-29 21:23:00,Mastercard,Mashhad,12345.0,37
Fail,2025-09-09 21:21:00,Mastercard,Mashhad,200000.0,98
Fail,2025-09-19 18:12:00,Visa,Tehran,50200.0,88
Fail,2025-09-12 14:11:00,Visa,Mashhad,471227.0,11
Fail,2025-09-09 02:24:00,Nan,Shiraz,976246.0,24
Fail,2025-09-07 18:12:00,Mastercard,Tabriz,250000.0,89
Success,2025-09-28 03:27:00,American Express,Tehran,205000.0,71
Success,2025-09-14 16:40:00,Mastercard,Tehran,471227.0,21
Success,2025-09-20 09:00:00,Mastercard,Qom,250000.0,20
Fail,2025-09-19 14:11:00,Mastercard,Isfahan,1305967.0,10
Fail,2025-09-26 05:23:00,Mastercard,Qom,914282.0,90
Success,2025-09-15 06:30:00,Visa,Isfahan,443463.0,47
Fail,2025-09-16 03:27:00,Mastercard,Karaj,1502601.0,47
Fail,2025-09-21 06:06:00,Discover,Tehran,1.0,15
Fail,2025-09-05 09:09:00,Nan,Isfahan,0.0,44
Fail,2025-09-03 17:07:00,Visa,Karaj,0.0,62
Fail,2025-09-12 02:37:00,Mastercard,Tabriz,452545.0,6
Success,2025-09-25 06:30:00,Master Card,Tehran,250000.0,66
Success,2025-09-20 02:30:00,Mastercard,Mashhad,471227.0,76
Success,2025-09-27 20:33:00,Mastercard,Tehran,583952.0,4
Fail,2025-09-21 00:00:00,American Express,Tehran,900000.0,23
Fail,2025-09-04 04:15:00,Discover,Tehran,1782689.0,13
Success,2025-09-21 01:01:00,Discover,Qom,452545.0,81
Fail,2025-09-23 23:17:00,Visa,Tabriz,1000.0,31
Fail,2025-09-16 19:29:00,Visa,Isfahan,120000.0,16
Fail,2025-09-25 14:30:00,Discover,Karaj,343679.0,41
Fail,2025-09-07 19:19:00,Mastercard,Tehran,452545.0,91
Success,2025-09-13 02:20:00,Discover,Karaj,1427657.0,93
Fail,2025-09-21 01:51:00,Mastercard,Mashhad,452545.0,1
Fail,2025-09-10 22:27:00,American Express,Tehran,650000.0,12
Success,2025-09-26 10:05:00,Visa,Tehran,452545.0,56
Fail,2025-09-07 18:12:00,Visa,Mashhad,12345.0,50
Fail,2025-09-14 08:08:00,Mastercard,Qom,412308.0,20
Success,2025-09-26 08:59:00,Visa,Karaj,452545.0,66
Fail,2025-09-05 17:07:00,Visa,Tabriz,100.5,36
Success,2025-09-03 09:45:00,American Express,Tabriz,914282.0,79
Success,2025-09-23 08:59:00,Visa,Tehran,205000.0,38
Fail,2025-09-29 09:09:00,Visa,Isfahan,1387769.0,22
Fail,2025-09-11 07:32:00,Mastercard,Tehran,0.0,61
Fail,2025-09-11 04:40:00,Mastercard,Karaj,2020587.5,50
Success,2025-09-18 13:13:00,Visa,Qom,452545.0,97
Success,2025-09-15 07:32:00,Visa,Tehran,774681.0,59
Success,2025-09-12 23:59:00,Visa,Tehran,1050805.0,20
Fail,2025-09-09 07:08:00,Mastercard,Tabriz,452545.0,36
Success,2025-09-10 19:51:00,Mastercard,Tehran,914465.0,98
Fail,2025-09-26 05:56:00,American Express,Tehran,0.0,15
Success,2025-09-12 19:40:00,Visa,Tabriz,333333.0,62
Success,2025-09-17 13:10:00,American Express,Karaj,0.0,3
Success,2025-09-29 21:21:00,Mastercard,Isfahan,471227.0,94
Success,2025-09-06 19:19:00,Mastercard,Shiraz,99999.0,92
Fail,2025-09-07 14:00:00,Visa,Isfahan,200000.0,5
Success,2025-09-14 17:17:00,Discover,Mashhad,585954.0,56
Fail,2025-09-13 07:08:00,Visa,Tabriz,1.0,31
Fail,2025-09-08 16:40:00,Mastercard,Tehran,99999.0,87
Fail,2025-09-10 11:11:00,Visa,Tehran,177050.0,35
Success,2025-09-09 08:08:00,Discover,Tabriz,0.0,71
Fail,2025-09-18 19:40:00,Mastercard,Tehran,300000.0,70
Fail,2025-09-27 16:16:00,Mastercard,Tehran,452545.0,26
Fail,2025-09-26 14:00:00,Visa,Karaj,0.0,1
Fail,2025-09-02 23:17:00,Visa,Tabriz,343679.0,83
Fail,2025-09-05 13:13:00,Discover,Isfahan,583952.0,7
Success,2025-09-29 14:30:00,Visa,Isfahan,850000.0,36
Success,2025-09-05 03:00:00,Mastercard,Isfahan,177050.0,76
